,AA,AAPL,GE,IBM,JNJ,MSFT,PEP,SPX,XOM
1997-06-02 00:00:00,14.06,4.24,13.79,37.37,21.98,12.22,26.34,846.36,21.77
1997-06-03 00:00:00,14.27,4.17,13.79,36.19,22.12,11.86,26.6,845.48,21.72
1997-06-04 00:00:00,14.13,4.16,13.85,35.76,21.98,11.71,25.12,840.11,21.77
1997-06-05 00:00:00,14.25,4.17,13.7,35.55,21.93,11.84,25.64,843.43,21.81
1997-06-06 00:00:00,14.3,4.19,14.16,36.73,22.26,12.19,25.9,858.01,22.22
1997-06-09 00:00:00,13.94,4.16,14.3,37.26,22.81,12.29,26.08,862.91,22.31
1997-06-10 00:00:00,14.25,4.06,14.38,37.0,22.91,12.26,26.25,865.27,22.13
1997-06-11 00:00:00,14.66,4.08,14.47,37.37,23.65,12.48,26.51,869.57,22.49
1997-06-12 00:00:00,14.87,4.01,14.81,37.8,24.25,12.48,27.04,883.46,23.08
1997-06-13 00:00:00,14.85,3.95,15.04,38.18,24.57,12.73,27.3,893.27,23.13
1997-06-16 00:00:00,14.7,3.88,15.12,38.28,24.52,12.91,26.95,893.9,23.35
1997-06-17 00:00:00,14.63,4.09,15.12,38.55,24.06,13.18,26.95,894.42,23.08
1997-06-18 00:00:00,14.54,3.98,15.07,38.18,23.78,12.79,27.13,889.06,22.99
1997-06-19 00:00:00,14.54,3.94,15.26,38.44,24.34,12.7,26.95,897.99,22.81
1997-06-20 00:00:00,14.54,3.89,15.38,38.55,24.38,12.76,26.69,898.7,23.04
1997-06-23 00:00:00,14.2,3.85,14.9,37.64,23.69,12.58,25.99,878.62,22.4
1997-06-24 00:00:00,14.38,3.83,15.08,39.38,24.57,12.97,26.12,896.34,22.67
1997-06-25 00:00:00,14.23,3.78,14.87,39.41,24.13,12.81,25.9,888.99,22.11
1997-06-26 00:00:00,14.42,3.67,14.81,38.87,23.65,12.6,26.08,883.68,22.2
1997-06-27 00:00:00,14.54,3.67,14.85,39.14,23.83,12.52,26.51,887.3,21.93
1997-06-30 00:00:00,14.42,3.56,14.78,38.71,23.83,12.41,26.29,885.14,22.22
1997-07-01 00:00:00,14.61,3.3,15.12,39.38,23.37,12.27,26.78,891.03,22.95
1997-07-02 00:00:00,14.97,3.27,15.43,40.08,23.48,12.61,26.6,904.03,22.9
1997-07-03 00:00:00,14.73,3.42,15.84,40.67,23.76,12.73,27.26,916.92,23.44
1997-07-07 00:00:00,14.97,3.45,15.95,40.54,23.97,12.72,27.3,912.2,22.97
1997-07-08 00:00:00,15.27,3.44,15.87,41.07,24.25,12.89,27.43,918.75,23.06
1997-07-09 00:00:00,14.9,3.42,15.63,41.26,23.58,12.84,26.86,907.54,22.47
1997-07-10 00:00:00,14.88,3.31,15.87,41.07,23.09,12.76,27.17,913.78,22.42
1997-07-11 00:00:00,14.75,3.8,16.12,41.07,23.34,12.75,26.16,916.68,22.4
1997-07-14 00:00:00,14.84,3.91,16.21,40.86,23.3,13.35,26.51,918.38,22.04
1997-07-15 00:00:00,15.23,3.98,16.48,41.18,22.86,13.6,26.08,925.76,22.58
1997-07-16 00:00:00,15.48,4.11,16.9,41.87,22.95,14.58,25.59,936.59,22.77
1997-07-17 00:00:00,15.77,4.38,16.71,42.73,23.09,14.69,24.98,931.61,22.81
1997-07-18 00:00:00,15.51,4.34,16.24,44.82,22.28,13.8,25.2,915.3,21.93
1997-07-21 00:00:00,15.47,4.04,16.12,44.5,22.47,13.35,24.89,912.94,22.24
1997-07-22 00:00:00,15.93,4.14,16.41,44.18,23.3,14.16,26.64,933.98,22.81
1997-07-23 00:00:00,16.26,4.03,16.48,45.09,23.18,13.89,25.9,936.56,22.29
1997-07-24 00:00:00,16.07,3.95,16.41,46.24,22.91,13.56,26.25,940.3,22.49
1997-07-25 00:00:00,16.13,4.06,16.51,45.9,22.79,13.61,26.91,938.79,22.79
1997-07-28 00:00:00,16.51,4.11,16.34,45.04,22.42,13.46,26.91,936.45,22.99
1997-07-29 00:00:00,16.46,4.12,16.2,44.13,22.6,13.75,26.43,942.29,22.77
1997-07-30 00:00:00,16.82,4.34,16.15,45.47,22.81,13.86,27.08,952.29,23.2
1997-07-31 00:00:00,16.93,4.38,16.01,45.36,23.0,13.89,26.78,954.31,23.31
1997-08-01 00:00:00,16.74,4.8,15.78,44.93,22.6,13.81,26.64,947.14,23.08
1997-08-04 00:00:00,16.69,4.94,15.53,45.58,22.56,13.91,26.91,950.3,23.22
1997-08-05 00:00:00,16.83,4.94,15.47,45.68,22.74,14.08,27.17,952.37,23.06
1997-08-06 00:00:00,16.87,6.58,15.82,46.27,23.04,14.09,27.78,960.32,23.53
1997-08-07 00:00:00,17.03,7.3,15.58,46.14,22.47,14.14,27.3,951.19,23.26
1997-08-08 00:00:00,16.63,6.7,15.31,45.23,21.96,13.75,26.25,933.54,22.49
1997-08-11 00:00:00,16.46,6.14,15.44,44.26,21.59,13.58,26.73,937.0,22.96
1997-08-12 00:00:00,16.31,5.51,15.11,44.45,21.31,13.36,26.21,926.53,22.83
1997-08-13 00:00:00,16.21,5.91,15.24,44.85,21.12,13.37,25.68,922.02,22.19
1997-08-14 00:00:00,16.08,5.75,15.24,44.53,21.84,13.38,25.38,924.77,22.05
1997-08-15 00:00:00,15.66,5.81,14.47,42.95,20.83,13.05,25.03,900.81,21.55
1997-08-18 00:00:00,16.05,5.91,15.04,44.69,21.57,13.15,25.33,912.49,22.71
1997-08-19 00:00:00,16.31,6.11,15.15,46.39,21.97,13.64,25.33,926.01,22.73
1997-08-20 00:00:00,16.32,6.16,15.5,46.41,22.13,13.81,25.2,939.35,23.15
1997-08-21 00:00:00,16.28,6.0,15.06,45.44,21.97,13.54,25.33,925.05,22.76
1997-08-22 00:00:00,16.27,5.91,14.81,45.71,21.81,13.48,25.73,923.54,22.92
1997-08-25 00:00:00,16.58,5.76,14.64,45.12,21.46,13.41,25.46,920.16,22.76
1997-08-26 00:00:00,16.45,5.56,14.44,44.4,21.25,13.26,25.68,913.02,22.55
1997-08-27 00:00:00,16.1,5.67,14.33,44.64,21.55,13.22,25.94,913.7,23.1
1997-08-28 00:00:00,16.15,5.5,14.27,43.46,21.18,12.97,25.73,903.67,22.6
1997-08-29 00:00:00,15.78,5.44,14.28,43.56,21.06,12.99,25.2,899.47,22.35
1997-09-02 00:00:00,16.34,5.59,15.11,44.72,21.69,13.48,25.77,927.58,23.37
1997-09-03 00:00:00,16.11,5.62,15.3,44.5,21.53,13.41,26.29,927.86,23.42
1997-09-04 00:00:00,15.99,5.62,15.2,44.59,21.81,13.57,26.21,930.87,23.46
1997-09-05 00:00:00,16.02,5.55,15.13,44.53,21.6,13.49,26.25,929.05,23.37
1997-09-08 00:00:00,15.74,5.38,15.28,44.21,21.36,13.68,26.69,931.2,23.46
1997-09-09 00:00:00,15.85,5.45,15.24,42.97,21.44,13.7,26.91,933.62,23.56
1997-09-10 00:00:00,15.59,5.74,15.06,41.68,20.88,13.27,26.43,919.03,22.99
1997-09-11 00:00:00,15.36,5.59,14.84,42.11,21.04,13.44,26.25,912.59,22.69
1997-09-12 00:00:00,15.08,5.51,15.13,42.01,21.36,13.55,26.64,923.91,23.03
1997-09-15 00:00:00,15.37,5.38,15.15,41.36,21.48,12.84,26.47,919.77,22.92
1997-09-16 00:00:00,15.8,5.49,15.65,42.81,21.83,13.4,26.95,945.64,23.6
1997-09-17 00:00:00,15.56,5.45,15.91,42.81,21.48,13.08,27.21,943.0,23.6
1997-09-18 00:00:00,15.89,5.58,16.01,42.44,21.46,12.99,26.69,947.29,24.1
1997-09-19 00:00:00,15.93,5.49,16.03,42.65,21.78,13.28,26.82,950.51,24.03
1997-09-22 00:00:00,15.75,5.7,16.05,44.64,22.39,13.1,27.3,955.43,23.44
1997-09-23 00:00:00,15.75,5.44,15.78,44.37,22.02,13.31,27.21,951.93,23.78
1997-09-24 00:00:00,15.48,5.38,15.67,43.64,21.78,13.01,27.7,944.48,23.44
1997-09-25 00:00:00,15.48,5.28,15.27,43.67,21.39,13.04,27.87,937.91,23.33
1997-09-26 00:00:00,15.41,5.33,15.66,44.1,21.41,13.1,28.22,945.22,23.46
1997-09-29 00:00:00,15.71,5.51,15.83,45.12,21.55,13.21,28.79,953.34,23.67
1997-09-30 00:00:00,15.73,5.42,15.6,45.55,21.44,13.0,28.49,947.28,23.4
1997-10-01 00:00:00,15.9,5.38,15.71,44.48,21.51,13.15,28.22,955.41,23.85
1997-10-02 00:00:00,15.91,5.49,15.93,44.93,21.76,13.08,27.92,960.46,23.72
1997-10-03 00:00:00,15.61,5.53,15.83,44.83,22.16,13.26,28.0,965.03,23.81
1997-10-06 00:00:00,15.49,5.49,16.01,45.04,22.22,13.27,28.22,972.69,24.38
1997-10-07 00:00:00,15.75,5.45,16.5,45.9,22.85,13.41,29.57,983.12,24.4
1997-10-08 00:00:00,15.38,5.38,16.16,45.23,22.67,13.65,29.95,973.84,23.83
1997-10-09 00:00:00,15.17,5.44,16.19,44.96,22.48,13.65,29.85,970.62,23.67
1997-10-10 00:00:00,15.29,5.67,16.01,45.1,22.32,13.41,30.14,966.98,23.58
1997-10-13 00:00:00,15.45,5.67,15.9,44.91,22.53,13.43,29.85,968.1,23.58
1997-10-14 00:00:00,15.54,5.67,15.9,44.4,22.46,13.43,29.57,970.28,23.58
1997-10-15 00:00:00,15.43,5.95,15.76,43.7,22.06,13.33,28.61,965.72,23.67
1997-10-16 00:00:00,15.26,5.38,15.89,42.92,21.88,13.15,28.42,955.25,23.37
1997-10-17 00:00:00,15.21,5.03,15.9,41.01,21.67,12.99,28.95,944.16,23.24
1997-10-20 00:00:00,15.27,4.67,16.07,41.9,21.92,13.03,29.66,955.61,23.74
1997-10-21 00:00:00,15.35,4.76,16.19,45.2,22.22,13.61,30.52,972.28,23.78
1997-10-22 00:00:00,15.49,4.64,15.92,45.17,22.27,13.33,29.33,968.49,23.69
1997-10-23 00:00:00,14.82,4.44,15.44,43.13,21.74,13.32,28.81,950.69,23.06
1997-10-24 00:00:00,14.66,4.14,15.11,42.11,21.67,13.3,28.52,941.64,22.87
1997-10-27 00:00:00,13.24,4.19,14.2,38.68,20.44,12.66,26.66,876.99,21.18
1997-10-28 00:00:00,13.4,4.53,15.24,42.7,20.81,13.1,28.76,921.85,22.44
1997-10-29 00:00:00,13.7,4.38,14.87,42.22,21.23,12.86,27.66,919.16,22.03
1997-10-30 00:00:00,13.82,4.12,14.5,41.17,20.99,12.64,27.28,903.68,22.16
1997-10-31 00:00:00,14.0,4.26,14.81,42.33,21.32,12.77,28.14,914.62,22.44
1997-11-03 00:00:00,14.2,4.34,15.38,43.67,21.92,13.18,28.52,938.99,22.73
1997-11-04 00:00:00,13.98,4.49,15.69,43.81,22.34,13.19,28.42,940.76,22.85
1997-11-05 00:00:00,14.24,4.59,15.84,44.16,22.36,13.12,28.52,942.76,22.6
1997-11-06 00:00:00,13.91,4.75,15.76,43.51,22.36,12.97,28.19,938.03,22.37
1997-11-07 00:00:00,13.5,4.94,15.53,42.84,22.22,12.92,27.8,927.51,22.11
1997-11-10 00:00:00,13.47,4.67,15.36,42.06,22.18,12.79,27.23,921.13,21.95
1997-11-11 00:00:00,13.28,4.59,15.44,42.63,22.5,12.83,27.33,923.78,21.99
1997-11-12 00:00:00,12.72,4.41,15.07,41.6,21.69,12.69,26.99,905.96,21.65
1997-11-13 00:00:00,13.1,4.5,15.67,42.68,22.27,12.92,27.37,916.66,22.02
1997-11-14 00:00:00,13.47,4.61,15.89,43.7,23.26,13.1,27.9,928.35,22.41
1997-11-17 00:00:00,13.28,4.62,16.32,44.56,23.66,13.25,28.52,946.2,22.77
1997-11-18 00:00:00,13.33,4.51,15.94,43.97,23.49,13.16,27.8,938.23,22.87
1997-11-19 00:00:00,13.31,4.56,16.2,44.38,23.54,13.27,28.66,944.59,22.82
1997-11-20 00:00:00,13.53,4.62,16.49,45.1,23.96,13.45,28.76,958.98,23.05
1997-11-21 00:00:00,13.43,4.55,16.68,45.45,24.22,13.54,29.0,963.09,23.51
1997-11-24 00:00:00,13.28,4.41,16.42,44.4,23.91,13.31,28.28,946.67,23.12
1997-11-25 00:00:00,13.13,4.34,16.68,46.23,23.87,13.65,28.38,950.82,22.48
1997-11-26 00:00:00,12.95,4.38,16.83,47.26,23.38,13.91,28.19,951.64,22.5
1997-11-28 00:00:00,12.95,4.44,16.93,47.15,23.47,13.9,28.14,955.4,22.43
1997-12-01 00:00:00,12.91,4.44,16.96,48.47,24.12,14.13,28.76,974.77,22.63
1997-12-02 00:00:00,13.11,3.97,16.87,47.69,24.01,13.97,28.52,971.68,22.5
1997-12-03 00:00:00,13.16,3.94,16.73,47.52,24.05,14.21,28.85,976.77,22.96
1997-12-04 00:00:00,13.34,3.91,16.62,47.04,24.01,14.0,28.52,973.1,22.91
1997-12-05 00:00:00,13.44,3.95,16.83,48.33,24.31,14.06,28.47,983.79,23.53
1997-12-08 00:00:00,13.57,3.89,16.86,48.6,24.31,14.35,27.85,982.37,23.23
1997-12-09 00:00:00,13.69,3.81,17.1,47.52,24.24,14.18,27.33,975.78,22.94
1997-12-10 00:00:00,13.76,3.69,16.9,45.86,24.61,13.97,27.18,969.79,23.07
1997-12-11 00:00:00,13.27,3.64,16.62,43.76,24.31,13.66,26.99,954.94,22.94
1997-12-12 00:00:00,13.04,3.53,16.56,43.22,23.87,13.43,26.9,953.39,22.8
1997-12-15 00:00:00,13.35,3.48,17.1,43.43,24.24,13.37,27.61,963.39,23.09
1997-12-16 00:00:00,13.42,3.58,17.28,44.67,24.36,13.66,27.14,968.04,23.37
1997-12-17 00:00:00,13.83,3.48,17.19,43.92,24.75,13.32,26.7,965.54,23.07
1997-12-18 00:00:00,13.55,3.45,16.96,43.06,24.92,12.86,26.61,955.3,22.68
1997-12-19 00:00:00,13.43,3.42,16.73,43.97,24.71,12.64,26.7,946.78,22.15
1997-12-22 00:00:00,13.46,3.33,16.93,44.16,24.96,12.48,26.9,953.7,22.17
1997-12-23 00:00:00,13.38,3.23,16.29,42.46,24.64,12.11,26.23,939.13,22.13
1997-12-24 00:00:00,13.26,3.28,16.29,42.68,24.26,11.68,26.37,932.7,22.11
1997-12-26 00:00:00,13.19,3.33,16.23,43.79,24.19,11.86,26.61,936.46,22.31
1997-12-29 00:00:00,13.31,3.28,16.67,44.24,24.36,12.41,26.7,953.35,22.63
1997-12-30 00:00:00,13.45,3.3,17.12,44.4,24.71,12.79,28.09,970.84,22.91
1997-12-31 00:00:00,13.55,3.28,16.89,45.05,24.56,12.7,27.76,970.43,22.5
1998-01-02 00:00:00,13.72,4.06,17.03,45.48,24.26,12.88,27.57,975.04,22.75
1998-01-05 00:00:00,13.96,3.97,17.34,45.83,24.24,12.81,27.95,977.07,22.5
1998-01-06 00:00:00,13.64,4.74,17.11,45.32,23.87,12.88,26.94,966.58,21.69
1998-01-07 00:00:00,13.67,4.38,17.25,44.89,24.1,12.73,27.47,964.0,22.38
1998-01-08 00:00:00,13.09,4.55,17.09,44.86,24.38,12.82,27.47,956.05,21.9
1998-01-09 00:00:00,12.75,4.55,16.67,43.08,24.1,12.48,26.61,927.69,21.37
1998-01-12 00:00:00,12.73,4.56,17.13,43.11,24.59,12.72,27.09,939.21,21.6
1998-01-13 00:00:00,12.7,4.88,17.19,43.97,24.75,12.98,27.95,952.12,22.08
1998-01-14 00:00:00,12.74,4.94,17.12,44.19,24.8,12.88,28.09,957.94,22.36
1998-01-15 00:00:00,12.69,4.8,16.73,44.54,24.5,13.0,27.52,950.73,21.88
1998-01-16 00:00:00,12.8,4.7,16.89,45.21,25.27,13.29,28.09,961.51,22.36
1998-01-20 00:00:00,13.15,4.76,17.39,46.66,25.85,13.54,28.81,978.6,22.38
1998-01-21 00:00:00,13.21,4.73,17.39,43.11,25.4,13.46,28.33,970.81,22.45
1998-01-22 00:00:00,13.02,4.81,17.31,42.79,25.08,13.62,28.24,963.04,21.9
1998-01-23 00:00:00,13.31,4.88,17.05,42.71,24.94,13.58,27.81,957.59,21.71
1998-01-26 00:00:00,13.38,4.86,17.19,42.25,25.06,13.92,27.9,956.95,22.15
1998-01-27 00:00:00,13.46,4.78,17.55,41.55,25.15,14.26,27.61,969.02,22.2
1998-01-28 00:00:00,13.88,4.8,17.55,41.77,24.94,14.64,27.9,977.46,21.76
1998-01-29 00:00:00,14.58,4.62,17.75,42.28,24.94,14.56,28.24,985.49,22.34
1998-01-30 00:00:00,14.7,4.58,17.84,42.52,24.96,14.66,27.66,980.28,21.81
1998-02-02 00:00:00,15.03,4.42,18.08,43.3,25.66,15.21,27.95,1001.27,22.24
1998-02-03 00:00:00,14.83,4.58,17.85,42.79,25.92,15.31,26.94,1006.0,22.36
1998-02-04 00:00:00,14.72,4.56,17.69,42.33,25.64,15.4,27.14,1006.9,22.63
1998-02-05 00:00:00,14.62,4.58,17.65,42.87,25.68,15.27,26.99,1003.54,22.77
1998-02-06 00:00:00,14.69,4.62,17.88,42.28,26.01,15.53,27.09,1012.46,22.95
1998-02-09 00:00:00,14.56,4.8,17.74,42.28,25.68,15.44,27.37,1010.74,22.95
1998-02-10 00:00:00,14.7,4.86,17.84,43.52,26.01,15.64,27.23,1019.01,22.97
1998-02-11 00:00:00,14.64,4.75,18.06,44.31,25.8,15.61,27.28,1020.01,23.2
1998-02-12 00:00:00,14.88,4.84,18.07,44.38,26.02,15.59,27.57,1024.14,23.34
1998-02-13 00:00:00,14.87,4.88,17.91,44.17,25.84,15.47,27.95,1020.09,23.37
1998-02-17 00:00:00,14.69,4.91,17.97,44.01,26.0,15.16,27.33,1022.76,23.0
1998-02-18 00:00:00,14.41,5.14,18.06,44.33,26.38,15.19,26.99,1032.08,23.62
1998-02-19 00:00:00,14.22,5.11,17.91,44.33,26.4,15.21,27.14,1028.28,23.55
1998-02-20 00:00:00,13.98,5.0,18.0,44.27,26.21,15.24,27.14,1034.21,23.8
1998-02-23 00:00:00,13.69,5.31,17.88,44.38,26.94,16.04,26.99,1038.14,23.13
1998-02-24 00:00:00,13.7,5.33,17.67,44.22,27.36,16.13,26.94,1030.56,23.23
1998-02-25 00:00:00,13.89,5.58,17.75,45.41,27.78,16.69,27.85,1042.9,23.25
1998-02-26 00:00:00,13.98,5.88,17.72,45.52,27.82,16.8,28.19,1048.67,23.34
1998-02-27 00:00:00,14.19,5.91,17.9,45.06,28.2,16.65,27.95,1049.34,23.6
1998-03-02 00:00:00,13.71,5.69,17.62,43.98,27.97,16.37,28.33,1047.7,23.5
1998-03-03 00:00:00,13.99,5.78,17.78,44.06,27.87,16.6,28.62,1052.02,23.78
1998-03-04 00:00:00,13.87,6.11,17.57,42.71,27.43,16.17,28.38,1047.33,23.48
1998-03-05 00:00:00,13.7,6.01,17.65,42.69,27.03,15.73,28.0,1035.05,23.3
1998-03-06 00:00:00,13.85,6.11,18.08,42.33,27.64,16.26,29.1,1055.69,23.23
1998-03-09 00:00:00,13.82,5.69,18.14,41.47,27.76,15.64,30.05,1052.31,23.13
1998-03-10 00:00:00,14.17,6.01,18.2,42.07,28.06,16.01,30.72,1064.25,23.48
1998-03-11 00:00:00,13.99,6.53,18.26,42.76,28.41,15.85,30.92,1068.47,23.67
1998-03-12 00:00:00,13.81,6.75,18.3,43.25,28.43,16.08,33.03,1069.92,23.64
1998-03-13 00:00:00,13.53,6.78,18.1,42.98,28.1,16.18,32.98,1068.61,23.8
1998-03-16 00:00:00,13.94,6.67,18.34,43.68,28.01,16.11,33.27,1079.27,23.76
1998-03-17 00:00:00,14.08,6.59,18.49,43.52,28.08,15.79,33.46,1080.45,23.3
1998-03-18 00:00:00,14.05,6.74,18.42,43.82,27.99,16.06,32.69,1085.52,23.92
1998-03-19 00:00:00,14.36,6.69,18.5,44.38,27.87,16.11,32.16,1089.74,23.99
1998-03-20 00:00:00,14.16,6.59,18.86,44.03,28.34,16.07,33.03,1099.16,24.84
1998-03-23 00:00:00,13.96,6.53,18.59,43.74,27.76,16.48,32.4,1095.55,25.17
1998-03-24 00:00:00,13.85,7.0,19.09,44.65,27.64,16.69,32.5,1105.65,25.31
1998-03-25 00:00:00,13.96,6.79,18.95,45.73,27.38,17.45,32.84,1101.93,25.08
1998-03-26 00:00:00,13.88,6.64,19.05,45.33,27.19,17.34,33.22,1100.8,25.24
1998-03-27 00:00:00,13.69,6.74,19.3,45.03,26.75,17.25,32.5,1095.44,25.03
1998-03-30 00:00:00,13.21,6.86,19.71,44.55,26.82,17.28,32.84,1093.6,25.15
1998-03-31 00:00:00,13.31,6.88,19.92,44.81,27.48,17.58,32.79,1101.75,25.03
1998-04-01 00:00:00,13.25,6.88,19.98,45.06,27.45,17.75,33.51,1108.15,25.52
1998-04-02 00:00:00,13.46,6.83,20.28,45.65,28.53,17.94,33.94,1120.01,25.86
1998-04-03 00:00:00,13.35,6.76,20.19,45.17,28.81,18.27,34.33,1122.7,25.61
1998-04-06 00:00:00,13.46,6.56,20.06,45.73,28.5,17.67,32.98,1121.38,25.33
1998-04-07 00:00:00,13.11,6.38,20.13,45.17,28.15,17.14,32.55,1109.55,25.08
1998-04-08 00:00:00,13.27,6.25,19.9,45.09,27.57,17.47,32.31,1101.65,24.47
1998-04-09 00:00:00,13.55,6.41,19.99,45.89,27.85,17.49,32.26,1110.67,24.71
1998-04-13 00:00:00,13.79,6.61,20.06,44.95,27.59,17.41,31.73,1109.69,25.05
1998-04-14 00:00:00,14.7,6.74,20.02,45.84,27.15,17.38,31.73,1115.75,24.87
1998-04-15 00:00:00,15.18,6.86,20.0,47.35,26.77,17.95,32.12,1119.32,25.42
1998-04-16 00:00:00,14.89,7.16,19.79,46.51,26.19,18.01,31.97,1108.17,26.02
1998-04-17 00:00:00,14.82,6.99,20.16,46.49,27.15,18.1,32.12,1122.72,26.67
1998-04-20 00:00:00,14.94,7.25,19.9,47.97,26.7,18.59,32.16,1123.65,27.0
1998-04-21 00:00:00,15.16,7.25,19.89,50.91,26.47,18.64,32.31,1126.67,27.13
1998-04-22 00:00:00,15.22,6.88,19.69,49.51,26.7,19.42,33.7,1130.54,27.0
1998-04-23 00:00:00,15.28,6.92,19.51,50.69,26.51,18.57,33.94,1119.58,27.3
1998-04-24 00:00:00,15.1,6.99,19.38,50.64,26.42,18.1,33.51,1107.9,27.2
1998-04-27 00:00:00,14.92,6.94,19.05,49.75,25.95,17.74,33.08,1086.54,27.5
1998-04-28 00:00:00,14.75,6.74,18.75,49.91,25.81,17.66,30.53,1085.11,27.16
1998-04-29 00:00:00,14.85,6.75,19.02,49.86,25.89,17.78,30.24,1094.62,27.0
1998-04-30 00:00:00,14.99,6.84,19.69,49.99,26.75,17.71,30.48,1111.75,27.04
1998-05-01 00:00:00,15.05,7.0,19.64,50.42,26.26,17.61,30.24,1121.0,27.99
1998-05-04 00:00:00,15.13,7.26,19.5,50.32,26.47,17.3,30.24,1122.07,27.67
1998-05-05 00:00:00,14.94,7.42,19.25,50.83,26.33,17.24,30.87,1115.5,27.39
1998-05-06 00:00:00,14.76,7.58,19.19,50.68,25.93,16.97,30.05,1104.92,27.55
1998-05-07 00:00:00,14.54,7.55,18.92,50.63,26.02,16.38,29.09,1095.14,27.11
1998-05-08 00:00:00,14.65,7.61,19.22,51.87,26.61,16.85,29.72,1108.14,27.09
1998-05-11 00:00:00,14.82,7.74,19.22,51.57,26.23,16.55,29.76,1106.64,27.15
1998-05-12 00:00:00,14.92,7.53,19.28,51.71,26.51,16.83,30.29,1115.79,27.47
1998-05-13 00:00:00,14.89,7.61,19.56,52.68,27.1,17.08,29.86,1118.86,27.4
1998-05-14 00:00:00,14.77,7.51,19.44,54.38,27.01,17.47,30.0,1117.37,27.4
1998-05-15 00:00:00,14.36,7.39,19.09,54.01,26.42,17.57,28.85,1108.73,27.43
1998-05-18 00:00:00,14.2,7.12,19.07,53.87,26.65,16.91,29.04,1105.82,27.01
1998-05-19 00:00:00,13.88,7.34,19.15,54.03,26.54,16.99,29.14,1109.52,26.91
1998-05-20 00:00:00,13.88,7.39,19.8,53.38,26.73,16.85,31.11,1119.06,26.52
1998-05-21 00:00:00,13.86,7.22,19.86,53.43,26.63,16.97,30.77,1114.64,26.19
1998-05-22 00:00:00,13.84,6.97,19.64,52.71,26.47,16.81,30.63,1110.47,26.26
1998-05-26 00:00:00,13.72,6.67,19.14,52.3,26.23,16.43,31.01,1094.02,25.89
1998-05-27 00:00:00,13.78,6.69,19.35,51.98,26.07,16.9,31.59,1092.23,26.19
1998-05-28 00:00:00,13.62,6.86,19.5,51.9,26.28,16.96,31.06,1097.6,26.4
1998-05-29 00:00:00,13.46,6.66,19.27,50.79,25.93,16.66,31.35,1090.82,26.24
1998-06-01 00:00:00,13.32,6.56,19.15,50.66,25.88,16.45,31.88,1090.98,26.29
1998-06-02 00:00:00,13.43,6.72,19.12,49.95,25.69,16.8,31.64,1093.22,26.03
1998-06-03 00:00:00,13.28,6.58,18.79,49.22,25.43,16.56,31.3,1082.73,25.68
1998-06-04 00:00:00,13.2,6.7,19.28,50.17,26.04,16.91,31.3,1094.83,26.17
1998-06-05 00:00:00,13.33,6.72,19.59,51.38,26.84,16.94,32.26,1113.86,26.73
1998-06-08 00:00:00,13.39,6.81,19.51,51.36,26.56,16.83,31.78,1115.72,26.5
1998-06-09 00:00:00,13.32,7.06,19.6,51.55,27.05,17.1,32.26,1118.41,26.03
1998-06-10 00:00:00,12.95,7.01,19.7,50.68,27.33,16.9,31.88,1112.28,25.61
1998-06-11 00:00:00,12.67,6.95,19.46,50.14,27.36,16.76,31.11,1094.58,25.33
1998-06-12 00:00:00,12.61,7.03,19.7,50.25,27.41,16.85,31.35,1098.84,25.8
1998-06-15 00:00:00,12.37,6.88,19.38,48.52,26.79,16.88,31.73,1077.01,25.5
1998-06-16 00:00:00,12.25,7.0,19.7,47.55,27.41,17.66,31.88,1087.59,25.89
1998-06-17 00:00:00,12.55,7.03,20.23,47.98,27.87,17.89,32.26,1107.11,26.43
1998-06-18 00:00:00,12.4,6.83,20.32,47.03,28.11,17.92,32.26,1106.37,26.33
1998-06-19 00:00:00,12.51,6.76,20.11,45.87,28.39,18.6,31.16,1100.65,26.08
1998-06-22 00:00:00,12.42,6.84,19.9,46.74,28.06,18.82,31.25,1103.21,26.29
1998-06-23 00:00:00,12.52,6.95,20.36,48.3,28.67,19.79,31.73,1119.49,26.73
1998-06-24 00:00:00,12.32,7.06,20.75,48.41,29.19,20.62,32.46,1132.88,26.96
1998-06-25 00:00:00,12.29,7.14,20.74,48.6,28.88,19.95,31.93,1129.28,26.98
1998-06-26 00:00:00,12.76,7.05,20.81,48.84,28.88,20.52,31.73,1133.2,26.89
1998-06-29 00:00:00,12.82,7.17,21.0,49.33,28.91,21.11,31.78,1138.49,26.61
1998-06-30 00:00:00,12.8,7.17,21.0,49.63,27.78,21.29,31.73,1133.84,26.56
1998-07-01 00:00:00,13.0,7.49,21.07,50.47,27.5,21.49,32.36,1148.56,27.15
1998-07-02 00:00:00,12.86,7.25,21.02,49.79,27.66,21.07,33.66,1146.42,27.12
1998-07-06 00:00:00,12.61,7.59,21.3,49.14,27.17,21.18,33.13,1157.33,27.29
1998-07-07 00:00:00,12.75,7.62,21.47,49.22,27.99,21.21,32.55,1154.66,27.08
1998-07-08 00:00:00,12.88,8.14,21.63,49.71,27.43,21.59,32.36,1166.38,27.24
1998-07-09 00:00:00,12.76,7.92,21.82,50.6,27.2,21.81,31.83,1158.56,26.71
1998-07-10 00:00:00,12.49,8.02,21.75,51.22,26.98,22.24,32.6,1164.33,26.68
1998-07-13 00:00:00,12.69,8.48,21.69,51.6,26.96,23.1,31.93,1165.19,26.24
1998-07-14 00:00:00,13.32,8.36,22.04,51.71,27.87,22.89,30.24,1177.58,26.82
